Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
4, Arctosta, eco2, 174298, 0.87, 1, 0.75, 0.45, 158.62, 0, 365, 
4, Arctosta, eco3, 79038, 0.94, 1, 0.8, 0.48, 126.32, 0, 365, 
4, CaloDecu, eco1, 141407, 0.48, 1, 0.2, 0.11, 240.1, 0, 365, 
4, CaloDecu, eco2, 364050, 0.49, 1, 0.62, 0.29, 155.28, 0, 365, 
4, CaloDecu, eco3, 235582, 0.69, 1, 0.71, 0.41, 128.32, 0, 365, 
4, Ceanothu, eco1, 120365, 0.84, 1, 0.57, 0.34, 238.44, 0, 365, 
4, Ceanothu, eco2, 149866, 0.84, 1, 0.75, 0.45, 157.35, 0, 365, 
4, Ceanothu, eco3, 82183, 0.92, 1, 0.81, 0.48, 125.43, 0, 365, 
4, ChryChry, eco1, 39605, 0.43, 1, 0.2, 0.1, 239.36, 0, 365, 
4, ChryChry, eco2, 82996, 0.44, 1, 0.63, 0.26, 154.45, 0, 365, 
4, ChryChry, eco3, 62429, 0.64, 1, 0.71, 0.38, 125.89, 0, 365, 
4, Frangula, eco1, 39187, 0.95, 1, 0.39, 0.24, 239.38, 0, 365, 
4, Frangula, eco2, 83046, 0.95, 1, 0.69, 0.41, 154.47, 0, 365, 
4, Frangula, eco3, 62787, 0.98, 1, 0.75, 0.45, 125.94, 0, 365, 
4, Garrya, eco1, 141258, 0.62, 1, 0.51, 0.3, 239.98, 0, 365, 
4, Garrya, eco2, 363171, 0.63, 1, 0.73, 0.38, 155.25, 0, 365, 
4, Garrya, eco3, 235955, 0.81, 1, 0.78, 0.47, 128.38, 0, 365, 
4, GaulShal, eco1, 141934, 0.95, 1, 0.39, 0.23, 240.13, 0, 365, 
4, GaulShal, eco2, 364786, 0.95, 1, 0.68, 0.41, 155.26, 0, 365, 
4, GaulShal, eco3, 235758, 0.99, 1, 0.75, 0.45, 128.33, 0, 365, 
4, MahoNerv, eco1, 141790, 0.91, 1, 0.51, 0.3, 240.1, 0, 365, 
4, MahoNerv, eco2, 364039, 0.92, 1, 0.73, 0.44, 155.27, 0, 365, 
4, MahoNerv, eco3, 236258, 0.97, 1, 0.78, 0.47, 128.38, 0, 365, 
4, NothDens, eco1, 141619, 0.06, 1, 0.51, 0.04, 240.04, 0, 365, 
4, NothDens, eco2, 364371, 0.08, 1, 0.73, 0.05, 155.26, 0, 365, 
4, NothDens, eco3, 236049, 0.44, 1, 0.78, 0.27, 128.35, 0, 365, 
4, PinuJeff, eco1, 120554, 0.99, 1, 0.51, 0.31, 238.44, 0, 365, 
4, PinuJeff, eco2, 150182, 0.99, 1, 0.72, 0.43, 157.27, 0, 365, 
4, PinuJeff, eco3, 82459, 0.97, 1, 0.79, 0.47, 125.45, 0, 365, 
4, PinuLamb, eco1, 39488, 0.76, 1, 0.2, 0.12, 239.34, 0, 365, 
4, PinuLamb, eco2, 82826, 0.76, 1, 0.63, 0.38, 154.51, 0, 365, 
4, PinuLamb, eco3, 62851, 0.88, 1, 0.71, 0.43, 125.88, 0, 365, 
4, PinuMont, eco1, 120759, 0, 1, 0.4, 0, 238.44, 0, 365, 
4, PinuMont, eco2, 149598, 0, 1, 0.68, 0, 157.28, 0, 365, 
4, PinuMont, eco3, 82295, 0, 1, 0.76, 0, 125.44, 0, 365, 
4, PseuMenz, eco1, 39576, 0.98, 1, 0.2, 0.12, 239.46, 0, 365, 
4, PseuMenz, eco2, 82844, 0.98, 1, 0.63, 0.38, 154.44, 0, 365, 
4, PseuMenz, eco3, 62800, 0.99, 1, 0.71, 0.43, 125.92, 0, 365, 
4, Quercus, eco1, 120603, 0.97, 1, 0.57, 0.34, 238.36, 0, 365, 
4, Quercus, eco2, 149698, 0.97, 1, 0.75, 0.45, 157.29, 0, 365, 
4, Quercus, eco3, 82236, 1, 1, 0.81, 0.48, 125.46, 0, 365, 
4, Rhododen, eco1, 141471, 0, 1, 0.39, 0, 240.23, 0, 365, 
4, Rhododen, eco2, 363966, 0, 1, 0.68, 0, 155.27, 0, 365, 
4, Rhododen, eco3, 236238, 0, 1, 0.75, 0, 128.36, 0, 365, 
4, Rubus, eco1, 39403, 0.91, 1, 0.51, 0.31, 239.39, 0, 365, 
4, Rubus, eco2, 82750, 0.91, 1, 0.73, 0.44, 154.43, 0, 365, 
4, Rubus, eco3, 62595, 0.96, 1, 0.79, 0.47, 125.87, 0, 365, 
4, Vacciniu, eco1, 141085, 1, 1, 0.51, 0.3, 240.06, 0, 365, 
4, Vacciniu, eco2, 363703, 1, 1, 0.73, 0.44, 155.28, 0, 365, 
4, Vacciniu, eco3, 235862, 0.98, 1, 0.78, 0.47, 128.34, 0, 365, 
4, WhipMode, eco1, 141674, 0.95, 1, 0.51, 0.3, 240.15, 0, 365, 
4, WhipMode, eco2, 363764, 0.95, 1, 0.73, 0.44, 155.25, 0, 365, 
4, WhipMode, eco3, 236072, 0.99, 1, 0.78, 0.47, 128.31, 0, 365, 
5, ArbuMenz, eco1, 123660, 0.97, 1, 0.22, 0.13, 236.53, 0, 315, 
5, ArbuMenz, eco2, 147436, 0.97, 1, 0.58, 0.35, 189.23, 0, 365, 
5, ArbuMenz, eco3, 81274, 1, 1, 0.71, 0.43, 123.85, 0, 314, 
5, Arctosta, eco1, 174043, 0.91, 1, 0.48, 0.29, 236.49, 0, 315, 
5, Arctosta, eco2, 171317, 0.9, 1, 0.68, 0.41, 192.43, 0, 365, 
5, Arctosta, eco3, 62447, 0.96, 1, 0.77, 0.46, 124.38, 0, 314, 
5, CaloDecu, eco1, 121126, 0.59, 1, 0.04, 0.02, 238.86, 0, 315, 
5, CaloDecu, eco2, 362163, 0.59, 1, 0.5, 0.29, 186.11, 0, 365, 
5, CaloDecu, eco3, 240893, 0.78, 1, 0.64, 0.39, 128.34, 0, 314, 
5, Ceanothu, eco1, 123315, 0.88, 1, 0.48, 0.29, 236.65, 0, 315, 
5, Ceanothu, eco2, 147578, 0.88, 1, 0.68, 0.41, 189.1, 0, 365, 
5, Ceanothu, eco3, 81390, 0.95, 1, 0.77, 0.46, 123.85, 0, 314, 
5, ChryChry, eco1, 37165, 0.54, 1, 0.05, 0.03, 237.53, 0, 315, 
5, ChryChry, eco2, 91815, 0.54, 1, 0.51, 0.28, 182.83, 0, 365, 
5, ChryChry, eco3, 73814, 0.73, 1, 0.65, 0.39, 124.92, 0, 314, 
5, Frangula, eco1, 37343, 0.97, 1, 0.21, 0.13, 237.67, 0, 315, 
5, Frangula, eco2, 91717, 0.97, 1, 0.6, 0.36, 182.8, 0, 365, 
5, Frangula, eco3, 73783, 0.99, 1, 0.71, 0.42, 124.94, 0, 314, 
5, Garrya, eco1, 121093, 0.73, 1, 0.38, 0.23, 238.81, 0, 315, 
5, Garrya, eco2, 362044, 0.72, 1, 0.65, 0.39, 186.04, 0, 365, 
5, Garrya, eco3, 240800, 0.89, 1, 0.74, 0.44, 128.34, 0, 314, 
5, GaulShal, eco1, 121090, 0.97, 1, 0.2, 0.12, 238.82, 0, 315, 
5, GaulShal, eco2, 361763, 0.97, 1, 0.59, 0.36, 186.05, 0, 365, 
5, GaulShal, eco3, 240997, 1, 1, 0.7, 0.42, 128.34, 0, 314, 
