Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
4, PseuMenz, eco3, 63004, 0.99, 1, 0.71, 0.43, 125.89, 0, 365, 
4, Quercus, eco1, 147052, 0.97, 1, 0.58, 0.35, 235.72, 0, 365, 
4, Quercus, eco2, 181491, 0.97, 1, 0.75, 0.45, 157.32, 0, 365, 
4, Quercus, eco3, 83848, 1, 1, 0.81, 0.48, 125.42, 0, 365, 
4, Rhododen, eco1, 112690, 0, 1, 0.38, 0, 241.79, 0, 365, 
4, Rhododen, eco2, 337773, 0, 1, 0.68, 0, 155.05, 0, 365, 
4, Rhododen, eco3, 236155, 0, 1, 0.75, 0, 128.33, 0, 365, 
4, Rubus, eco1, 36518, 0.91, 1, 0.51, 0.31, 239.1, 0, 365, 
4, Rubus, eco2, 81303, 0.91, 1, 0.73, 0.44, 154.37, 0, 365, 
4, Rubus, eco3, 63084, 0.96, 1, 0.79, 0.47, 125.91, 0, 365, 
4, Vacciniu, eco1, 112856, 1, 1, 0.5, 0.3, 241.83, 0, 365, 
4, Vacciniu, eco2, 338095, 1, 1, 0.73, 0.44, 155.05, 0, 365, 
4, Vacciniu, eco3, 236231, 0.98, 1, 0.78, 0.47, 128.32, 0, 365, 
4, WhipMode, eco1, 112544, 0.95, 1, 0.5, 0.3, 241.86, 0, 365, 
4, WhipMode, eco2, 337743, 0.95, 1, 0.73, 0.44, 155.06, 0, 365, 
4, WhipMode, eco3, 235954, 0.99, 1, 0.78, 0.47, 128.33, 0, 365, 
5, ArbuMenz, eco1, 121744, 0.97, 1, 0.22, 0.13, 236.58, 0, 315, 
5, ArbuMenz, eco2, 162502, 0.97, 1, 0.59, 0.35, 187.11, 0, 365, 
5, ArbuMenz, eco3, 81209, 1, 1, 0.71, 0.43, 123.79, 0, 314, 
5, Arctosta, eco1, 176724, 0.91, 1, 0.48, 0.29, 236.47, 0, 315, 
5, Arctosta, eco2, 203134, 0.9, 1, 0.68, 0.41, 189.64, 0, 365, 
5, Arctosta, eco3, 62727, 0.96, 1, 0.77, 0.46, 124.35, 0, 314, 
5, CaloDecu, eco1, 81552, 0.59, 1, 0.04, 0.02, 238.64, 0, 315, 
5, CaloDecu, eco2, 308132, 0.59, 1, 0.51, 0.29, 183.73, 0, 365, 
5, CaloDecu, eco3, 236518, 0.78, 1, 0.64, 0.39, 128.1, 0, 314, 
5, Ceanothu, eco1, 121629, 0.88, 1, 0.48, 0.29, 236.5, 0, 315, 
5, Ceanothu, eco2, 162670, 0.88, 1, 0.69, 0.41, 187.03, 0, 365, 
5, Ceanothu, eco3, 80911, 0.95, 1, 0.77, 0.46, 123.79, 0, 314, 
5, ChryChry, eco1, 30146, 0.54, 1, 0.05, 0.03, 237.47, 0, 315, 
5, ChryChry, eco2, 83520, 0.54, 1, 0.52, 0.28, 180.73, 0, 365, 
5, ChryChry, eco3, 73021, 0.73, 1, 0.66, 0.39, 124.72, 0, 314, 
5, Frangula, eco1, 30061, 0.97, 1, 0.22, 0.13, 237.15, 0, 315, 
5, Frangula, eco2, 83297, 0.97, 1, 0.61, 0.37, 180.77, 0, 365, 
5, Frangula, eco3, 72963, 0.99, 1, 0.71, 0.43, 124.69, 0, 314, 
5, Garrya, eco1, 81230, 0.73, 1, 0.38, 0.23, 238.74, 0, 315, 
5, Garrya, eco2, 307799, 0.72, 1, 0.66, 0.39, 183.74, 0, 365, 
5, Garrya, eco3, 236161, 0.89, 1, 0.74, 0.44, 128.21, 0, 314, 
5, GaulShal, eco1, 81020, 0.97, 1, 0.21, 0.12, 238.65, 0, 315, 
5, GaulShal, eco2, 308207, 0.97, 1, 0.6, 0.36, 183.79, 0, 365, 
5, GaulShal, eco3, 235805, 1, 1, 0.7, 0.42, 128.1, 0, 314, 
5, MahoNerv, eco1, 81106, 0.94, 1, 0.38, 0.23, 238.66, 0, 315, 
5, MahoNerv, eco2, 307648, 0.94, 1, 0.66, 0.4, 183.74, 0, 365, 
5, MahoNerv, eco3, 236441, 0.99, 1, 0.74, 0.44, 128.16, 0, 314, 
5, NothDens, eco1, 81572, 0.27, 1, 0.38, 0.15, 238.84, 0, 315, 
5, NothDens, eco2, 308382, 0.26, 1, 0.66, 0.16, 183.74, 0, 365, 
5, NothDens, eco3, 236361, 0.61, 1, 0.74, 0.36, 128.17, 0, 314, 
5, PinuJeff, eco1, 121545, 0.98, 1, 0.4, 0.24, 236.55, 0, 315, 
5, PinuJeff, eco2, 162421, 0.98, 1, 0.65, 0.39, 187.04, 0, 365, 
